SourceSystem,FinanceTableOrder,FinanceSchemaName,FinanceTableName,ActionKey,ActionStepKey,FieldKey,FieldName,PHC_Enabled,Enabled,PrimaryKey,FieldType,FieldLength,FieldPrecision,FieldScale,DsnFieldName,Nullable,Default,FormatConvert,CompKey
BHG_DR,11,pats,tbl_PayerClient,1,6,24,pycoins,1,1,NULL,money,8,19,4,pycoins,1,NULL,NULL,1-6-024
BHG_DR,11,pats,tbl_PayerClient,1,6,25,pycopay,1,1,NULL,money,8,19,4,pycopay,1,NULL,NULL,1-6-025
BHG_DR,11,pats,tbl_PayerClient,1,6,26,pyded,1,1,NULL,varchar,250,0,0,pyded,1,NULL,NULL,1-6-026
BHG_DR,11,pats,tbl_PayerClient,1,6,27,pydeduct,1,1,NULL,money,8,19,4,pydeduct,1,NULL,NULL,1-6-027
BHG_DR,11,pats,tbl_PayerClient,1,6,28,pydeductleft,1,1,NULL,money,8,19,4,pydeductleft,1,NULL,NULL,1-6-028
BHG_DR,11,pats,tbl_PayerClient,1,6,29,pyEligCheck,1,1,NULL,datetime,8,23,3,pyEligCheck,1,NULL,NULL,1-6-029
BHG_DR,11,pats,tbl_PayerClient,1,6,30,pyEligUser,1,1,NULL,varchar,50,0,0,pyEligUser,1,NULL,NULL,1-6-030
BHG_DR,11,pats,tbl_PayerClient,1,6,31,pyfront,1,1,NULL,varchar,100,0,0,pyfront,1,NULL,NULL,1-6-031
BHG_DR,11,pats,tbl_PayerClient,1,6,32,pymmt,1,1,NULL,varchar,250,0,0,pymmt,1,NULL,NULL,1-6-032
BHG_DR,11,pats,tbl_PayerClient,1,6,33,pyout,1,1,NULL,varchar,250,0,0,pyout,1,NULL,NULL,1-6-033
BHG_DR,11,pats,tbl_PayerClient,1,6,34,pyProjectedEnd,1,1,NULL,date,3,10,0,pyProjectedEnd,1,NULL,NULL,1-6-034
BHG_DR,11,pats,tbl_PayerClient,1,6,35,tempSavePayer,1,1,NULL,varchar,50,0,0,tempSavePayer,1,NULL,NULL,1-6-035
BHG_DR,11,pats,tbl_PayerClient,1,6,36,pyBasicNum,1,1,NULL,varchar,50,0,0,pyBasicNum,1,NULL,NULL,1-6-036
BHG_DR,11,pats,tbl_PayerClient,1,6,37,pyCategory,1,1,NULL,varchar,50,0,0,pyCategory,1,NULL,NULL,1-6-037
BHG_DR,11,pats,tbl_PayerClient,1,6,38,pyHMOprovider,1,1,NULL,varchar,50,0,0,pyHMOprovider,1,NULL,NULL,1-6-038
BHG_DR,11,pats,tbl_PayerClient,1,6,39,pyLocalOffice,1,1,NULL,varchar,50,0,0,pyLocalOffice,1,NULL,NULL,1-6-039
BHG_DR,11,pats,tbl_PayerClient,1,6,40,pyDBnotes,1,1,NULL,varchar,250,0,0,pyDBnotes,1,NULL,NULL,1-6-040
BHG_DR,11,pats,tbl_PayerClient,1,6,41,TypeOfAgreementCode,0,0,NULL,varchar,10,0,0,TypeOfAgreementCode,1,NULL,NULL,1-6-041
BHG_DR,12,pats,tbl_tbldiag10,1,83,1,@SiteCode,0,1,1,varchar,25,0,0,SiteCode,0,NULL,NULL,1-83-001
BHG_DR,12,pats,tbl_tbldiag10,1,83,2,dgID,0,1,2,int,4,10,0,dgID,0,NULL,NULL,1-83-002
BHG_DR,12,pats,tbl_tbldiag10,1,83,3,dgCLTID,0,1,NULL,int,4,10,0,dgCLTID,1,NULL,NULL,1-83-003
BHG_DR,12,pats,tbl_tbldiag10,1,83,4,dgDIAG,0,1,NULL,nvarchar,200,0,0,dgDIAG,1,NULL,NULL,1-83-004
BHG_DR,12,pats,tbl_tbldiag10,1,83,5,dgDESC,0,1,NULL,ntext,16,0,0,dgDESC,1,NULL,NULL,1-83-005
BHG_DR,12,pats,tbl_tbldiag10,1,83,6,dgDATE,0,1,NULL,datetime,8,23,3,dgDATE,1,NULL,NULL,1-83-006
BHG_DR,12,pats,tbl_tbldiag10,1,83,7,dgSTAFF,0,1,NULL,nvarchar,100,0,0,dgSTAFF,1,NULL,NULL,1-83-007
BHG_DR,12,pats,tbl_tbldiag10,1,83,8,dgdt,0,1,NULL,datetime,8,23,3,dgdt,1,NULL,NULL,1-83-008
BHG_DR,12,pats,tbl_tbldiag10,1,83,9,dgPRIMARY,0,1,NULL,bit,1,1,0,dgPRIMARY,1,NULL,NULL,1-83-009
BHG_DR,12,pats,tbl_tbldiag10,1,83,10,dgDIAG10,0,1,NULL,nvarchar,200,0,0,dgDIAG10,1,NULL,NULL,1-83-010
BHG_DR,12,pats,tbl_tbldiag10,1,83,11,dgDIAG10Description,0,1,NULL,ntext,16,0,0,dgDIAG10Description,1,NULL,NULL,1-83-011
BHG_DR,12,pats,tbl_tbldiag10,1,83,12,dgNote,0,1,NULL,nvarchar,-1,0,0,dgNote,1,NULL,NULL,1-83-012
BHG_DR,12,pats,tbl_tbldiag10,1,83,13,dgType,0,1,NULL,nvarchar,-1,0,0,dgType,1,NULL,NULL,1-83-013
BHG_DR,12,pats,tbl_tbldiag10,1,83,14,EnrollmentId,0,1,NULL,int,4,10,0,EnrollmentId,1,NULL,NULL,1-83-014
BHG_DR,12,pats,tbl_tbldiag10,1,83,15,dgEndDate,0,1,NULL,datetime,8,23,3,dgEndDate,1,NULL,NULL,1-83-015
BHG_DR,13,pats,tbl_ClientDemo1,1,1,0,@SiteCode,1,1,1,Parameter,25,0,0,SiteCode,0,@SiteCode,NULL,1-1-000
BHG_DR,13,pats,tbl_ClientDemo1,1,1,1,cltID,1,1,2,int,4,10,0,ClientID,0,NULL,NULL,1-1-001
BHG_DR,13,pats,tbl_ClientDemo1,1,1,2,cltM4ID,1,1,NULL,varchar,50,0,0,ClientM4ID,1,NULL,NULL,1-1-002
BHG_DR,13,pats,tbl_ClientDemo1,1,1,3,cltFName,1,1,NULL,varchar,50,0,0,FirstName,1,NULL,NULL,1-1-003
BHG_DR,13,pats,tbl_ClientDemo1,1,1,4,cltMI,1,1,NULL,varchar,50,0,0,MiddleName,1,NULL,NULL,1-1-004
BHG_DR,13,pats,tbl_ClientDemo1,1,1,5,cltLName,1,1,NULL,varchar,50,0,0,LastName,1,NULL,NULL,1-1-005
BHG_DR,13,pats,tbl_ClientDemo1,1,1,6,cltDOB,1,1,NULL,datetime,8,23,3,DOB,1,NULL,NULL,1-1-006
BHG_DR,13,pats,tbl_ClientDemo1,1,1,7,cltGender,1,1,NULL,varchar,50,0,0,Gender,1,NULL,NULL,1-1-007
BHG_DR,13,pats,tbl_ClientDemo1,1,1,8,cltSSN,1,1,NULL,varchar,50,0,0,SSN,1,NULL,NULL,1-1-008
BHG_DR,13,pats,tbl_ClientDemo1,1,1,9,cltSize,1,1,NULL,int,4,10,0,Size,1,NULL,NULL,1-1-009
BHG_DR,13,pats,tbl_ClientDemo1,1,1,10,cltADD1,1,1,NULL,varchar,50,0,0,Address1,1,NULL,NULL,1-1-010
BHG_DR,13,pats,tbl_ClientDemo1,1,1,11,cltADD2,1,1,NULL,varchar,50,0,0,Address2,1,NULL,NULL,1-1-011
BHG_DR,13,pats,tbl_ClientDemo1,1,1,12,cltCity,1,1,NULL,varchar,50,0,0,City,1,NULL,NULL,1-1-012
BHG_DR,13,pats,tbl_ClientDemo1,1,1,13,cltState,1,1,NULL,varchar,50,0,0,State,1,NULL,NULL,1-1-013
BHG_DR,13,pats,tbl_ClientDemo1,1,1,14,cltzip,1,1,NULL,varchar,50,0,0,Zip,1,NULL,NULL,1-1-014
BHG_DR,13,pats,tbl_ClientDemo1,1,1,15,cltPhone,1,1,NULL,varchar,50,0,0,Phone,1,NULL,NULL,1-1-015
BHG_DR,13,pats,tbl_ClientDemo1,1,1,16,cltEmployer,1,1,NULL,varchar,50,0,0,Employer,1,NULL,NULL,1-1-016
BHG_DR,13,pats,tbl_ClientDemo1,1,1,17,cltWorkPh,1,1,NULL,varchar,50,0,0,WorkPhone,1,NULL,NULL,1-1-017
BHG_DR,13,pats,tbl_ClientDemo1,1,1,18,cltIncome,1,1,NULL,varchar,100,0,0,Income,1,NULL,NULL,1-1-018
BHG_DR,13,pats,tbl_ClientDemo1,1,1,19,cltEducation,1,1,NULL,varchar,50,0,0,Education,1,NULL,NULL,1-1-019
BHG_DR,13,pats,tbl_ClientDemo1,1,1,20,cltHair,1,1,NULL,varchar,50,0,0,Hair,1,NULL,NULL,1-1-020
BHG_DR,13,pats,tbl_ClientDemo1,1,1,21,cltEye,1,1,NULL,varchar,50,0,0,Eye,1,NULL,NULL,1-1-021
BHG_DR,13,pats,tbl_ClientDemo1,1,1,22,cltH,1,1,NULL,varchar,50,0,0,Height,1,NULL,NULL,1-1-022
BHG_DR,13,pats,tbl_ClientDemo1,1,1,23,cltW,1,1,NULL,varchar,50,0,0,Weight,1,NULL,NULL,1-1-023
BHG_DR,13,pats,tbl_ClientDemo1,1,1,24,cltRace,1,1,NULL,varchar,50,0,0,Race,1,NULL,NULL,1-1-024
BHG_DR,13,pats,tbl_ClientDemo1,1,1,25,cltCounselor,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-025
BHG_DR,13,pats,tbl_ClientDemo1,1,1,26,cltStatus,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-026
BHG_DR,13,pats,tbl_ClientDemo1,1,1,27,cltProg,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-027
BHG_DR,13,pats,tbl_ClientDemo1,1,1,28,cltdtadded,0,0,NULL,datetime,8,23,3,NULL,1,NULL,NULL,1-1-028
BHG_DR,13,pats,tbl_ClientDemo1,1,1,29,cltAmount,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-029
BHG_DR,13,pats,tbl_ClientDemo1,1,1,30,cltFreq,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-030
BHG_DR,13,pats,tbl_ClientDemo1,1,1,31,cltDOW1,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-031
BHG_DR,13,pats,tbl_ClientDemo1,1,1,32,cltDOW2,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-032
BHG_DR,13,pats,tbl_ClientDemo1,1,1,33,cltNextBill,0,0,NULL,datetime,8,23,3,NULL,1,NULL,NULL,1-1-033
BHG_DR,13,pats,tbl_ClientDemo1,1,1,34,cltLastBill,0,0,NULL,datetime,8,23,3,NULL,1,NULL,NULL,1-1-034
BHG_DR,13,pats,tbl_ClientDemo1,1,1,35,dtNextTP,0,0,NULL,datetime,8,23,3,NULL,1,NULL,NULL,1-1-035
BHG_DR,13,pats,tbl_ClientDemo1,1,1,36,dtPhysTB,0,0,NULL,datetime,8,23,3,NULL,1,NULL,NULL,1-1-036
BHG_DR,13,pats,tbl_ClientDemo1,1,1,37,Monthly,0,0,NULL,bit,1,1,0,NULL,1,NULL,NULL,1-1-037
BHG_DR,13,pats,tbl_ClientDemo1,1,1,38,cltBOTTLES,0,0,NULL,smallint,2,5,0,NULL,1,NULL,NULL,1-1-038
BHG_DR,13,pats,tbl_ClientDemo1,1,1,39,cltPICPATH,0,0,NULL,varchar,150,0,0,NULL,1,NULL,NULL,1-1-039
BHG_DR,13,pats,tbl_ClientDemo1,1,1,40,cltpreg,1,1,NULL,bit,1,1,0,Preg,1,NULL,NULL,1-1-040
BHG_DR,13,pats,tbl_ClientDemo1,1,1,41,cltREMARKS,0,0,NULL,ntext,16,0,0,NULL,1,NULL,NULL,1-1-041
BHG_DR,13,pats,tbl_ClientDemo1,1,1,42,cltRIN,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-042
BHG_DR,13,pats,tbl_ClientDemo1,1,1,43,cltETH,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-043
BHG_DR,13,pats,tbl_ClientDemo1,1,1,44,cltMedicaid,0,0,NULL,bit,1,1,0,NULL,1,NULL,NULL,1-1-044
BHG_DR,13,pats,tbl_ClientDemo1,1,1,45,cltENROLLdt,0,0,NULL,datetime,8,23,3,NULL,1,NULL,NULL,1-1-045
BHG_DR,13,pats,tbl_ClientDemo1,1,1,46,cltLANG,1,1,NULL,varchar,50,0,0,Language,1,NULL,NULL,1-1-046
BHG_DR,13,pats,tbl_ClientDemo1,1,1,47,cltBULK,0,0,NULL,bit,1,1,0,NULL,1,NULL,NULL,1-1-047
BHG_DR,13,pats,tbl_ClientDemo1,1,1,48,cltSTAND,0,0,NULL,bit,1,1,0,NULL,1,NULL,NULL,1-1-048
BHG_DR,13,pats,tbl_ClientDemo1,1,1,49,cltSPECIAL,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-049
BHG_DR,13,pats,tbl_ClientDemo1,1,1,50,cltdtLastUA,0,0,NULL,varchar,25,0,0,NULL,1,NULL,NULL,1-1-050
BHG_DR,13,pats,tbl_ClientDemo1,1,1,51,AMSID,0,0,NULL,varchar,100,0,0,NULL,1,NULL,NULL,1-1-051
BHG_DR,13,pats,tbl_ClientDemo1,1,1,52,cltNOCENSUS,0,0,NULL,bit,1,1,0,NULL,1,NULL,NULL,1-1-052
BHG_DR,13,pats,tbl_ClientDemo1,1,1,53,cltCHANGEUSER,0,0,NULL,varchar,100,0,0,NULL,1,NULL,NULL,1-1-053
BHG_DR,13,pats,tbl_ClientDemo1,1,1,54,repOldClt,0,0,NULL,numeric,9,18,0,NULL,1,NULL,NULL,1-1-054
BHG_DR,13,pats,tbl_ClientDemo1,1,1,56,dtuaweekly,0,0,NULL,datetime,8,23,3,NULL,1,NULL,NULL,1-1-056
BHG_DR,13,pats,tbl_ClientDemo1,1,1,57,cltMARRY,1,1,NULL,varchar,50,0,0,Marital,1,NULL,NULL,1-1-057
BHG_DR,13,pats,tbl_ClientDemo1,1,1,58,cltOptIn,0,0,NULL,bit,1,1,0,NULL,1,NULL,NULL,1-1-058
BHG_DR,13,pats,tbl_ClientDemo1,1,1,59,cltCONTTXDT,0,0,NULL,date,3,10,0,NULL,1,NULL,NULL,1-1-059
BHG_DR,13,pats,tbl_ClientDemo1,1,1,60,cltcredit,0,0,NULL,int,4,10,0,NULL,1,NULL,NULL,1-1-060
BHG_DR,13,pats,tbl_ClientDemo1,1,1,61,cltINS,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-061
BHG_DR,13,pats,tbl_ClientDemo1,1,1,62,cltRISK,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-062
BHG_DR,13,pats,tbl_ClientDemo1,1,1,63,cltemail,1,1,NULL,varchar,100,0,0,email,1,NULL,NULL,1-1-063
BHG_DR,13,pats,tbl_ClientDemo1,1,1,64,clt3pBack,0,0,NULL,varchar,150,0,0,NULL,1,NULL,NULL,1-1-064
BHG_DR,13,pats,tbl_ClientDemo1,1,1,65,clt3pfront,0,0,NULL,varchar,150,0,0,NULL,1,NULL,NULL,1-1-065
BHG_DR,13,pats,tbl_ClientDemo1,1,1,66,cltBIWEEKUA,0,0,NULL,bit,1,1,0,NULL,1,NULL,NULL,1-1-066
BHG_DR,13,pats,tbl_ClientDemo1,1,1,67,cltnursenote,0,0,NULL,varchar,-1,0,0,NULL,1,NULL,NULL,1-1-067
BHG_DR,13,pats,tbl_ClientDemo1,1,1,68,cltPANEL,0,0,NULL,varchar,100,0,0,NULL,1,NULL,NULL,1-1-068
BHG_DR,13,pats,tbl_ClientDemo1,1,1,69,cltPAYDAY,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-069
BHG_DR,13,pats,tbl_ClientDemo1,1,1,70,cltEmpStatus,1,1,NULL,varchar,50,0,0,EmpStatus,1,NULL,NULL,1-1-070
BHG_DR,13,pats,tbl_ClientDemo1,1,1,71,cltFingerPrint1,0,0,NULL,varbinary,-1,0,0,NULL,1,NULL,NULL,1-1-071
BHG_DR,13,pats,tbl_ClientDemo1,1,1,72,cltFingerPrint2,0,0,NULL,varbinary,-1,0,0,NULL,1,NULL,NULL,1-1-072
BHG_DR,13,pats,tbl_ClientDemo1,1,1,73,clt911Name,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-073
BHG_DR,13,pats,tbl_ClientDemo1,1,1,74,clt911PH,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-074
BHG_DR,13,pats,tbl_ClientDemo1,1,1,75,clt911Relation,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-1-075
BHG_DR,13,pats,tbl_ClientDemo1,1,1,76,cltHolidayPickup,0,0,NULL,bit,1,1,0,NULL,1,NULL,NULL,1-1-076
BHG_DR,13,pats,tbl_ClientDemo1,1,1,77,cltPregEDC,1,1,NULL,date,3,10,0,PregEDC,1,NULL,NULL,1-1-077
BHG_DR,13,pats,tbl_ClientDemo1,1,1,78,cltSuffix,1,1,NULL,varchar,50,0,0,Suffix,1,NULL,NULL,1-1-078
BHG_DR,13,pats,tbl_ClientDemo1,1,1,79,ddapid,0,0,NULL,bigint,8,19,0,NULL,1,NULL,NULL,1-1-079
BHG_DR,13,pats,tbl_ClientDemo1,1,1,80,provclt,0,0,NULL,bigint,8,19,0,NULL,1,NULL,NULL,1-1-080
BHG_DR,13,pats,tbl_ClientDemo1,1,1,81,provcltID,0,0,NULL,bigint,8,19,0,NULL,1,NULL,NULL,1-1-081
BHG_DR,13,pats,tbl_ClientDemo1,1,1,82,cltBackFee,0,0,NULL,money,8,19,4,NULL,1,NULL,NULL,1-1-082
BHG_DR,13,pats,tbl_ClientDemo1,1,1,83,cltCounty,1,1,NULL,varchar,75,0,0,County,1,NULL,NULL,1-1-083
BHG_DR,13,pats,tbl_ClientDemo1,1,1,84,isSalesForceSync,0,0,NULL,int,4,10,0,NULL,1,NULL,NULL,1-1-084
BHG_DR,13,pats,tbl_ClientDemo1,1,1,85,salesForceId,0,0,NULL,varchar,500,0,0,NULL,1,NULL,NULL,1-1-085
BHG_DR,14,pats,tbl_ClientDemo2,1,2,0,@SiteCode,1,1,1,Parameter,25,0,0,SiteCode,0,@SiteCode,NULL,1-2-000
BHG_DR,14,pats,tbl_ClientDemo2,1,2,1,cltID,1,1,2,int,4,10,0,ClientID,0,NULL,NULL,1-2-001
BHG_DR,14,pats,tbl_ClientDemo2,1,2,2,cltM4ID,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-002
BHG_DR,14,pats,tbl_ClientDemo2,1,2,3,cltFName,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-003
BHG_DR,14,pats,tbl_ClientDemo2,1,2,4,cltMI,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-004
BHG_DR,14,pats,tbl_ClientDemo2,1,2,5,cltLName,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-005
BHG_DR,14,pats,tbl_ClientDemo2,1,2,6,cltDOB,0,0,NULL,datetime,8,23,3,NULL,1,NULL,NULL,1-2-006
BHG_DR,14,pats,tbl_ClientDemo2,1,2,7,cltGender,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-007
BHG_DR,14,pats,tbl_ClientDemo2,1,2,8,cltSSN,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-008
BHG_DR,14,pats,tbl_ClientDemo2,1,2,9,cltSize,0,0,NULL,int,4,10,0,NULL,1,NULL,NULL,1-2-009
BHG_DR,14,pats,tbl_ClientDemo2,1,2,10,cltADD1,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-010
BHG_DR,14,pats,tbl_ClientDemo2,1,2,11,cltADD2,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-011
BHG_DR,14,pats,tbl_ClientDemo2,1,2,12,cltCity,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-012
BHG_DR,14,pats,tbl_ClientDemo2,1,2,13,cltState,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-013
BHG_DR,14,pats,tbl_ClientDemo2,1,2,14,cltzip,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-014
BHG_DR,14,pats,tbl_ClientDemo2,1,2,15,cltPhone,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-015
BHG_DR,14,pats,tbl_ClientDemo2,1,2,16,cltEmployer,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-016
BHG_DR,14,pats,tbl_ClientDemo2,1,2,17,cltWorkPh,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-017
BHG_DR,14,pats,tbl_ClientDemo2,1,2,18,cltIncome,0,0,NULL,varchar,100,0,0,NULL,1,NULL,NULL,1-2-018
BHG_DR,14,pats,tbl_ClientDemo2,1,2,19,cltEducation,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-019
BHG_DR,14,pats,tbl_ClientDemo2,1,2,20,cltHair,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-020
BHG_DR,14,pats,tbl_ClientDemo2,1,2,21,cltEye,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-021
BHG_DR,14,pats,tbl_ClientDemo2,1,2,22,cltH,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-022
BHG_DR,14,pats,tbl_ClientDemo2,1,2,23,cltW,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-023
BHG_DR,14,pats,tbl_ClientDemo2,1,2,24,cltRace,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-024
BHG_DR,14,pats,tbl_ClientDemo2,1,2,25,cltCounselor,1,1,NULL,varchar,50,0,0,Counselor,1,NULL,NULL,1-2-025
BHG_DR,14,pats,tbl_ClientDemo2,1,2,26,cltStatus,1,1,NULL,varchar,50,0,0,[Status],1,NULL,NULL,1-2-026
BHG_DR,14,pats,tbl_ClientDemo2,1,2,27,cltProg,1,1,NULL,varchar,50,0,0,Prog,1,NULL,NULL,1-2-027
BHG_DR,14,pats,tbl_ClientDemo2,1,2,28,cltdtadded,1,1,NULL,datetime,8,23,3,DateAdded,1,NULL,NULL,1-2-028
BHG_DR,14,pats,tbl_ClientDemo2,1,2,29,cltAmount,1,1,NULL,varchar,50,0,0,Amount,1,NULL,NULL,1-2-029
BHG_DR,14,pats,tbl_ClientDemo2,1,2,30,cltFreq,1,1,NULL,varchar,50,0,0,Freq,1,NULL,NULL,1-2-030
BHG_DR,14,pats,tbl_ClientDemo2,1,2,31,cltDOW1,1,1,NULL,varchar,50,0,0,DOW1,1,NULL,NULL,1-2-031
BHG_DR,14,pats,tbl_ClientDemo2,1,2,32,cltDOW2,1,1,NULL,varchar,50,0,0,DOW2,1,NULL,NULL,1-2-032
BHG_DR,14,pats,tbl_ClientDemo2,1,2,33,cltNextBill,1,1,NULL,datetime,8,23,3,NextBill,1,NULL,NULL,1-2-033
BHG_DR,14,pats,tbl_ClientDemo2,1,2,34,cltLastBill,1,1,NULL,datetime,8,23,3,LastBill,1,NULL,NULL,1-2-034
BHG_DR,14,pats,tbl_ClientDemo2,1,2,35,dtNextTP,1,1,NULL,datetime,8,23,3,NextTP,1,NULL,NULL,1-2-035
BHG_DR,14,pats,tbl_ClientDemo2,1,2,36,dtPhysTB,1,1,NULL,datetime,8,23,3,PhysTB,1,NULL,NULL,1-2-036
BHG_DR,14,pats,tbl_ClientDemo2,1,2,37,Monthly,1,1,NULL,bit,1,1,0,Monthly,1,NULL,NULL,1-2-037
BHG_DR,14,pats,tbl_ClientDemo2,1,2,38,cltBOTTLES,1,1,NULL,smallint,2,5,0,Bottles,1,NULL,NULL,1-2-038
BHG_DR,14,pats,tbl_ClientDemo2,1,2,39,cltPICPATH,1,1,NULL,varchar,150,0,0,PicPath,1,NULL,NULL,1-2-039
BHG_DR,14,pats,tbl_ClientDemo2,1,2,40,cltpreg,0,0,NULL,bit,1,1,0,NULL,1,NULL,NULL,1-2-040
BHG_DR,14,pats,tbl_ClientDemo2,1,2,41,cltREMARKS,0,0,NULL,ntext,16,0,0,Remarks,1,NULL,NULL,1-2-041
BHG_DR,14,pats,tbl_ClientDemo2,1,2,42,cltRIN,1,1,NULL,varchar,50,0,0,RIN,1,NULL,NULL,1-2-042
BHG_DR,14,pats,tbl_ClientDemo2,1,2,43,cltETH,1,1,NULL,varchar,50,0,0,ETH,1,NULL,NULL,1-2-043
BHG_DR,14,pats,tbl_ClientDemo2,1,2,44,cltMedicaid,1,1,NULL,bit,1,1,0,Medicaid,1,NULL,NULL,1-2-044
BHG_DR,14,pats,tbl_ClientDemo2,1,2,45,cltENROLLdt,1,1,NULL,datetime,8,23,3,EnrollDate,1,NULL,NULL,1-2-045
BHG_DR,14,pats,tbl_ClientDemo2,1,2,46,cltLANG,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-046
BHG_DR,14,pats,tbl_ClientDemo2,1,2,47,cltBULK,1,1,NULL,bit,1,1,0,[Bulk],1,NULL,NULL,1-2-047
BHG_DR,14,pats,tbl_ClientDemo2,1,2,48,cltSTAND,1,1,NULL,bit,1,1,0,Stand,1,NULL,NULL,1-2-048
BHG_DR,14,pats,tbl_ClientDemo2,1,2,49,cltSPECIAL,1,1,NULL,varchar,50,0,0,Special,1,NULL,NULL,1-2-049
BHG_DR,14,pats,tbl_ClientDemo2,1,2,50,cltdtLastUA,1,1,NULL,varchar,25,0,0,dtLastUA,1,NULL,NULL,1-2-050
BHG_DR,14,pats,tbl_ClientDemo2,1,2,51,AMSID,1,1,NULL,varchar,100,0,0,Amsid,1,NULL,NULL,1-2-051
BHG_DR,14,pats,tbl_ClientDemo2,1,2,52,cltNOCENSUS,1,1,NULL,bit,1,1,0,NoCensus,1,NULL,NULL,1-2-052
BHG_DR,14,pats,tbl_ClientDemo2,1,2,53,cltCHANGEUSER,1,1,NULL,varchar,100,0,0,ChangeUser,1,NULL,NULL,1-2-053
BHG_DR,14,pats,tbl_ClientDemo2,1,2,54,repOldClt,1,1,NULL,numeric,9,18,0,RepOldClient,1,NULL,NULL,1-2-054
BHG_DR,14,pats,tbl_ClientDemo2,1,2,56,dtuaweekly,1,1,NULL,datetime,8,23,3,UAWeekly,1,NULL,NULL,1-2-056
BHG_DR,14,pats,tbl_ClientDemo2,1,2,57,cltMARRY,0,0,NULL,varchar,50,0,0,NULL,1,NULL,NULL,1-2-057
BHG_DR,14,pats,tbl_ClientDemo2,1,2,58,cltOptIn,1,1,NULL,bit,1,1,0,OptIn,1,NULL,NULL,1-2-058
BHG_DR,14,pats,tbl_ClientDemo2,1,2,59,cltCONTTXDT,1,1,NULL,date,3,10,0,ContTxDt,1,NULL,NULL,1-2-059
BHG_DR,14,pats,tbl_ClientDemo2,1,2,60,cltcredit,1,1,NULL,int,4,10,0,Credit,1,NULL,NULL,1-2-060
BHG_DR,14,pats,tbl_ClientDemo2,1,2,61,cltINS,1,1,NULL,varchar,50,0,0,INS,1,NULL,NULL,1-2-061
BHG_DR,14,pats,tbl_ClientDemo2,1,2,62,cltRISK,1,1,NULL,varchar,50,0,0,Risk,1,NULL,NULL,1-2-062
BHG_DR,14,pats,tbl_ClientDemo2,1,2,63,cltemail,0,0,NULL,varchar,100,0,0,NULL,1,NULL,NULL,1-2-063
BHG_DR,14,pats,tbl_ClientDemo2,1,2,64,clt3pBack,1,1,NULL,varchar,150,0,0,Clt3pBack,1,NULL,NULL,1-2-064
BHG_DR,14,pats,tbl_ClientDemo2,1,2,65,clt3pfront,1,1,NULL,varchar,150,0,0,Clt3pFront,1,NULL,NULL,1-2-065
BHG_DR,14,pats,tbl_ClientDemo2,1,2,66,cltBIWEEKUA,1,1,NULL,bit,1,1,0,BiWeeklyUA,1,NULL,NULL,1-2-066
