SchemaName,TableName,ColumnName,OrdinalPosition,DataType,MaxLength,NumericPrecision,NumericScale,IsNullable,ColumnDefault
pats,Tbl_FinancialHardshipApplication,IsDeleted,13,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,IsIdentification,14,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,IsIncome,15,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtIncomeIdentification,16,nvarchar,-1,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,FHAPatientSignature,17,nvarchar,-1,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,FHAPatientSignatureDate,18,datetime,NULL,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,FHAPatientSignatureBy,19,nvarchar,50,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAnnualHouseholdIncome,20,nvarchar,50,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,EmergencyName,21,nvarchar,50,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,EmergencyRelation,22,nvarchar,50,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,EmergencyPhone,23,nvarchar,50,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAUIGross1,24,float,NULL,53,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAUIGross2,25,float,NULL,53,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAUIGross3,26,float,NULL,53,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAUISocial1,27,float,NULL,53,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAUISocial2,28,float,NULL,53,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAUISocial3,29,float,NULL,53,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAUIAlimony1,30,float,NULL,53,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAUIAlimony2,31,float,NULL,53,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAUIAlimony3,32,float,NULL,53,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAUISelf1,33,float,NULL,53,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAUISelf2,34,float,NULL,53,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAUISelf3,35,float,NULL,53,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAUIRent1,36,float,NULL,53,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAUIRent2,37,float,NULL,53,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,txtAUIRent3,38,float,NULL,53,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,Version,39,nvarchar,25,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,IscurrentlyUninsured,40,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,StatusofApplication,41,nvarchar,-1,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,Facts,42,nvarchar,-1,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,PayClassApproved,43,nvarchar,-1,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,ApprovedBy,44,nvarchar,-1,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,EffectiveDate,45,datetime,NULL,NULL,NULL,YES,NULL
pats,Tbl_FinancialHardshipApplication,ExpirationDate,46,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_FMP,SiteCode,1,varchar,25,NULL,NULL,NO,NULL
pats,tbl_FMP,fmpID,2,int,NULL,10,0,NO,NULL
pats,tbl_FMP,fmpLngClt,3,int,NULL,10,0,YES,NULL
pats,tbl_FMP,fmpDtStart,4,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_FMP,fmpDtProjEnd,5,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_FMP,fmpDtEnd,6,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_FMP,fmpIntRate,7,int,NULL,10,0,YES,NULL
pats,tbl_FMP,fmpStrReason,8,varchar,100,NULL,NULL,YES,NULL
pats,tbl_FMP,fmpStrDesc,9,varchar,250,NULL,NULL,YES,NULL
pats,tbl_FMP,fmpDtAdded,10,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_FMP,fmpStrUserAdded,11,varchar,100,NULL,NULL,YES,NULL
pats,tbl_FMP,fmpDtEnded,12,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_FMP,fmpStrUserEnded,13,varchar,100,NULL,NULL,YES,NULL
pats,tbl_FMP,fmPENDTEXT,14,varchar,100,NULL,NULL,YES,NULL
pats,tbl_FMP,atriskTYPE,15,varchar,100,NULL,NULL,YES,NULL
pats,tbl_FMP,RowState,16,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_FMP,LastModAt,17,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessment,SiteCode,1,varchar,25,NULL,NULL,NO,NULL
pats,tbl_MNComprehensiveAssessment,Id,2,int,NULL,10,0,NO,NULL
pats,tbl_MNComprehensiveAssessment,PreAdmissionId,3,int,NULL,10,0,YES,NULL
pats,tbl_MNComprehensiveAssessment,DataFormId,4,int,NULL,10,0,YES,NULL
pats,tbl_MNComprehensiveAssessment,ClientId,5,int,NULL,10,0,YES,NULL
pats,tbl_MNComprehensiveAssessment,TodayDate,6,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessment,ReferradBy,7,int,NULL,10,0,YES,NULL
pats,tbl_MNComprehensiveAssessment,ReferradByOther,8,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessment,ReferralReason,9,int,NULL,10,0,YES,NULL
pats,tbl_MNComprehensiveAssessment,ReferralReasonOther,10,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessment,InsuranceId,11,nvarchar,50,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessment,CreatedBy,12,nvarchar,50,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessment,CreatedOn,13,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessment,ModifiedBy,14,nvarchar,50,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessment,ModifiedOn,15,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessment,Version,16,nvarchar,20,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessment,IsDeleted,17,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessment,LastModAt,18,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,SiteCode,1,varchar,25,NULL,NULL,NO,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,MNComprehensiveAssessmentFormId,2,int,NULL,10,0,NO,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,PreAdmissionId,3,int,NULL,10,0,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,SymptomsUrgentlyAddressed,4,int,NULL,10,0,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,SymptomsUrgentlyAddressedExplain,5,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,RisksofOpioid,6,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,TreatmentOptions,7,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,RisksofrecognitionOpioidOverdose,8,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,AvailabilityAdministration,9,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,Other,10,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,OtherTxt,11,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,LevelofCareRecommendation1,12,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,LevelofCareRecommendation21,13,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,LevelofCareRecommendation31,14,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,LevelofCareRecommendation33,15,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,LevelofCareRecommendation35,16,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,LevelofCareRecommendation37,17,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,LevelofCareRecommendation4,18,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,OpioidTreatmentServices,19,int,NULL,10,0,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,WithdrawalManagement,20,int,NULL,10,0,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,ASAMRecommendation,21,int,NULL,10,0,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,NALOC,22,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,LOCNotAvailable,23,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,ClinicianJudgment,24,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,Patientpreference,25,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,PatientWaitingForLOC,26,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,RecommendedLOCAvailable,27,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,Geographicaccessibility,28,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,Familycaregiverresponsibilities,29,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,EmploymentResponsibilities,30,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,Courttreatmentrequirements,31,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,Lackofphysicalaccess,32,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,Languageaccessibility,33,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,LOCIsAvailable,34,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,Patientisineligible,35,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,AdditionalComments,36,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,LOCOther,37,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,LOCIsAvailableReason,38,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,PatientisineligibleReason,39,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,OtherReason,40,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,LevelofCareRecommendation25,41,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNComprehensiveAssessmentLevelOfCare,LastModAt,42,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,SiteCode,1,varchar,25,NULL,NULL,NO,NULL
pats,tbl_MNTreatmentServiceReview,Id,2,int,NULL,10,0,NO,NULL
pats,tbl_MNTreatmentServiceReview,DataFormId,3,int,NULL,10,0,YES,NULL
pats,tbl_MNTreatmentServiceReview,PreAdmissionId,4,int,NULL,10,0,YES,NULL
pats,tbl_MNTreatmentServiceReview,ClientId,5,int,NULL,10,0,YES,NULL
pats,tbl_MNTreatmentServiceReview,ReviewPeriod,6,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,SessionStartTime,7,nvarchar,100,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,SessionEndTime,8,nvarchar,100,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,ServiceDate,9,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,TreatmentServiceReviewMissAppointment,10,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,TelehealthSession,11,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,TreatmentServiceReview,12,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,TreatmentGoal,13,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,AreMethodsEffective,14,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,PhysicalMentalHealthProblems,15,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,ToxicologyResults,16,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,TreatmentPlanning,17,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,SignificantTreatmentPlanning,18,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,TreatmentPlanningChanges,19,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,AgreeTreatmentPlanningChanges,20,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,TreatmentPlanChangesExplain,21,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,TreatmentServiceReviewReferralsMade,22,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,TreatmentServiceReviewMHReferralsMade,23,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,CoordinationWithReferrals,24,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,CoordinationWithReferralsExplain,25,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,AdmissionVulnerableAdult,26,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,CurrentlyVulnerableAdult,27,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,IndividualAbusePrevention,28,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,ReasonorAssessmentProcess,29,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,StaffSignature,30,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,StaffSignatureDate,31,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,StaffSignatureBy,32,nvarchar,200,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,IsDeleted,33,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,CreatedBy,34,nvarchar,200,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,CreatedOn,35,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,ModifiedBy,36,nvarchar,200,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,ModifiedOn,37,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,ReviewPeriodToday,38,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,LastModAt,39,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_MNTreatmentServiceReview,RowState,40,int,NULL,10,0,YES,NULL
pats,tbl_NewAdmissionAssessment,SiteCode,1,varchar,25,NULL,NULL,NO,NULL
pats,tbl_NewAdmissionAssessment,Id,2,int,NULL,10,0,NO,NULL
pats,tbl_NewAdmissionAssessment,PreAdmissionId,3,int,NULL,10,0,YES,NULL
pats,tbl_NewAdmissionAssessment,DataFormId,4,int,NULL,10,0,NO,NULL
pats,tbl_NewAdmissionAssessment,ClientId,5,int,NULL,10,0,NO,NULL
pats,tbl_NewAdmissionAssessment,CreatedOn,6,datetime,NULL,NULL,NULL,NO,NULL
pats,tbl_NewAdmissionAssessment,CreatedBy,7,nvarchar,100,NULL,NULL,NO,NULL
pats,tbl_NewAdmissionAssessment,ModifiedOn,8,datetime,NULL,NULL,NULL,NO,NULL
pats,tbl_NewAdmissionAssessment,ModifiedBy,9,nvarchar,100,NULL,NULL,NO,NULL
pats,tbl_NewAdmissionAssessment,IsDeleted,10,bit,NULL,NULL,NULL,NO,NULL
pats,tbl_NewAdmissionAssessment,Version,11,nvarchar,20,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessment,LastModAt,12,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,SiteCode,1,varchar,25,NULL,NULL,NO,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,NewAdmissionAssessmentFormId,2,int,NULL,10,0,NO,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,PreAdmissionId,3,int,NULL,10,0,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReadinessQuestion1,4,int,NULL,10,0,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReadinessQuestion2,5,int,NULL,10,0,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReadinessQuestion3,6,int,NULL,10,0,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReadinessQuestion4,7,int,NULL,10,0,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReadinessQuestion5,8,int,NULL,10,0,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReadinessQuestion6,9,int,NULL,10,0,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReadinessQuestion7,10,int,NULL,10,0,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReadinessQuestion8,11,int,NULL,10,0,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReadinessQuestion9,12,int,NULL,10,0,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReadinessQuestion10,13,int,NULL,10,0,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReadinessQuestion11,14,int,NULL,10,0,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReadinessQuestion12,15,int,NULL,10,0,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,StageOfChange,16,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,AdditionalComments,17,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,TreatmentPreferences,18,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonNotWillingToAttend,19,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonWillNotAdmitReason,20,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonPatientIneligibleReason,21,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonOtherReason,22,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ClinicalSummary,23,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,HasTreatmentPreferences,24,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,WillingToAttendRecommendedCare,25,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,TransportationChallenges,26,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,FoodHousingInsecurity,27,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ChildcareResponsibilities,28,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,FinancialInsecurity,29,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,LackEmploymentOpportunities,30,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,LackJobSecurity,31,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,LackHealthcareCoverage,32,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,LackSocialSupports,33,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,LanguageBarriers,34,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,Level1,35,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,Level1_5,36,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,Level1_7,37,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,Level2_1,38,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,Level2_5,39,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,Level2_7,40,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,Level3_1,41,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,Level3_5,42,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,Level3_7,43,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,NonBIO,44,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,BIO,45,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,Level4,46,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,COE,47,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonNotAligned,48,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonNotAvailable,49,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonClinicianJudgment,50,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonPatientPreference,51,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonOnWaitingList,52,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonLacksPayment,53,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonGeographicAccess,54,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonCaregiverResponsibilities,55,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonEmploymentResponsibilities,56,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonCourtRequirements,57,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonTransportationChallenges,58,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonLanguageAccessibility,59,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonWillNotAdmit,60,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonPatientIneligible,61,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ReasonOther,62,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,PatientSignature,63,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,PatientSignatureBy,64,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,SupervisorSignature,65,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,SupervisorSignatureBy,66,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,CounselorSignature,67,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,CounselorSignatureBy,68,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ProviderSignature,69,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ProviderSignatureBy,70,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,SuperviosorSignNA,71,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,PatientSignatureDate,72,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,SupervisorSignatureDate,73,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,CounselorSignatureDate,74,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,ProviderSignatureDate,75,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_NewAdmissionAssessmentASAMDimension6,LastModAt,76,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,SiteCode,1,varchar,25,NULL,NULL,NO,NULL
pats,tbl_NewDischargeTransferPlanForm,Id,2,int,NULL,10,0,NO,NULL
pats,tbl_NewDischargeTransferPlanForm,PreAdmissionId,3,int,NULL,10,0,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,ClientId,4,int,NULL,10,0,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,DataFormId,5,int,NULL,10,0,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,CreatedOn,6,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,CreatedBy,7,nvarchar,256,NULL,NULL,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,ModifiedOn,8,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,ModifiedBy,9,nvarchar,256,NULL,NULL,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,Isdeleted,10,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,DischargeReason,11,int,NULL,10,0,YES,NULL
