TaskConfigId	ConfigId	TaskName	Endpoint	Method	SourceTable	PaginationEnabled	PaginationParam	LoadType	IsIncremental	WatermarkColumn	LookbackDays	TargetSchema	TargetTable	TargetPath	ExecutionOrder	RetryCount	TimeoutSeconds	RequestBody	DependencyTaskConfigId	IsActive	CreatedAt	CreatedBy	ModifiedAt	ModifiedBy	AuthType	SiteCode	DataBaseName	SiteName	ScheduleFrequency	ScheduleExpression	LastRunDate
13080	123	Assessments Bronze - SavePADimension3 - B42A	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B42A	SAMMS-NewportNewsV5	NewportNews	NULL	NULL	NULL
13081	123	Assessments Bronze - SavePADimension3 - B42B	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B42B	SAMMS-FranklinV5	Franklin	NULL	NULL	NULL
13082	123	Assessments Bronze - SavePADimension3 - B42C	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B42C	SAMMS-GlenAllenV5	GlenAllen	NULL	NULL	NULL
13083	123	Assessments Bronze - SavePADimension3 - B42D	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B42D	SAMMS-ChesapeakeSouthV5	ChesapeakeSouth	NULL	NULL	NULL
13084	123	Assessments Bronze - SavePADimension3 - B44	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B44	SAMMS-AlbanyV5	Albany	NULL	NULL	NULL
13085	123	Assessments Bronze - SavePADimension3 - B45	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B45	SAMMS-TiftonV5	Tifton	NULL	NULL	NULL
13086	123	Assessments Bronze - SavePADimension3 - B46	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B46	SAMMS-WashingtonDCv5	WashingtonDC	NULL	NULL	NULL
13087	123	Assessments Bronze - SavePADimension3 - B47	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B47	SAMMS-MobileV5	Mobile	NULL	NULL	NULL
13088	123	Assessments Bronze - SavePADimension3 - B48	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B48	SAMMS-TuscaloosaV5	Tuscaloosa	NULL	NULL	NULL
13089	123	Assessments Bronze - SavePADimension3 - B51	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B51	SAMMS-NorthLittleRockV6	NorthLittleRock	NULL	NULL	NULL
13090	123	Assessments Bronze - SavePADimension3 - B52	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B52	SAMMS-JacksonGAV5	JacksonGA	NULL	NULL	NULL
13091	123	Assessments Bronze - SavePADimension3 - B54	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B54	SAMMS-GadsdenV5	Gadsden	NULL	NULL	NULL
13092	123	Assessments Bronze - SavePADimension3 - B55	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B55	SAMMS-ShoalsV5	Shoals	NULL	NULL	NULL
13093	123	Assessments Bronze - SavePADimension3 - B57	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B57	SAMMS-Pawtucket	Pawtucket	NULL	NULL	NULL
13094	123	Assessments Bronze - SavePADimension3 - B57A	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B57A	SAMMS-Johnston	Johnston	NULL	NULL	NULL
13095	123	Assessments Bronze - SavePADimension3 - B57B	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B57B	SAMMS-Middletown	Middletown	NULL	NULL	NULL
13096	123	Assessments Bronze - SavePADimension3 - B57C	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B57C	SAMMS-Providence	Providence	NULL	NULL	NULL
13097	123	Assessments Bronze - SavePADimension3 - B57D	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B57D	SAMMS-Westerly	Westerly	NULL	NULL	NULL
13098	123	Assessments Bronze - SavePADimension3 - B66A	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B66A	SAMMS-Bremen	Bremen	NULL	NULL	NULL
13099	123	Assessments Bronze - SavePADimension3 - B72	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B72	SAMMS-Mobile-OBOT	Mobile-OBOT	NULL	NULL	NULL
13100	123	Assessments Bronze - SavePADimension3 - B73	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B73	SAMMS-Montgomery	Montgomery	NULL	NULL	NULL
13101	123	Assessments Bronze - SavePADimension3 - B75	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B75	SAMMS-LawrenceV6	Lawrence	NULL	NULL	NULL
13102	123	Assessments Bronze - SavePADimension3 - B76	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	B76	SAMMS-Huntsville-OBOT	Huntsville-OBOT	NULL	NULL	NULL
13103	123	Assessments Bronze - SavePADimension3 - BAT	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	BAT	SAMMS-Batesville	Batesville	NULL	NULL	NULL
13104	123	Assessments Bronze - SavePADimension3 - BG	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	BG	SAMMS-BowlingGreen	BowlingGreen	NULL	NULL	NULL
13105	123	Assessments Bronze - SavePADimension3 - BOI	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	BOI	SAMMS-Boise	Boise	NULL	NULL	NULL
13106	123	Assessments Bronze - SavePADimension3 - CBCO	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	CBCO	SAMMS-CoeurdAleneV6	CoeurdAlene	NULL	NULL	NULL
13107	123	Assessments Bronze - SavePADimension3 - CON	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	CON	SAMMS-Conway	Conway	NULL	NULL	NULL
13108	123	Assessments Bronze - SavePADimension3 - D07	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	D07	SAMMS-KnoxvilleV6	Knoxville	NULL	NULL	NULL
13109	123	Assessments Bronze - SavePADimension3 - D08	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	D08	SAMMS-MadisonV6	Madison	NULL	NULL	NULL
13110	123	Assessments Bronze - SavePADimension3 - D09	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	D09	SAMMS-MurfreesboroV6	Murfreesboro	NULL	NULL	NULL
13111	123	Assessments Bronze - SavePADimension3 - DA	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	DA	SAMMS-Davenport	Davenport	NULL	NULL	NULL
13112	123	Assessments Bronze - SavePADimension3 - DM	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	DM	SAMMS-DesMoines	DesMoines	NULL	NULL	NULL
13113	123	Assessments Bronze - SavePADimension3 - DRD-CO	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	DRD-CO	SAMMS-ColumbiaV5	Columbia	NULL	NULL	NULL
13114	123	Assessments Bronze - SavePADimension3 - DRD-KC	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	DRD-KC	SAMMS-KCv5	KC	NULL	NULL	NULL
13115	123	Assessments Bronze - SavePADimension3 - DRD-KVB	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	DRD-KVB	SAMMS-KVBv5	KVB	NULL	NULL	NULL
13116	123	Assessments Bronze - SavePADimension3 - DRD-KVC	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	DRD-KVC	SAMMS-KVCv5	KVC	NULL	NULL	NULL
13117	123	Assessments Bronze - SavePADimension3 - DRD-NOLA	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	DRD-NOLA	SAMMS-NOLAv5	NOLA	NULL	NULL	NULL
13118	123	Assessments Bronze - SavePADimension3 - DRD-SF	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	DRD-SF	SAMMS-SFv5	SF	NULL	NULL	NULL
13119	123	Assessments Bronze - SavePADimension3 - ELC	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	ELC	SAMMS-ElizabethCity	ElizabethCity	NULL	NULL	NULL
13120	123	Assessments Bronze - SavePADimension3 - ET	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	ET	SAMMS-Elizabethtown	Elizabethtown	NULL	NULL	NULL
13121	123	Assessments Bronze - SavePADimension3 - FAY	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	FAY	SAMMS-Fayetteville	Fayetteville	NULL	NULL	NULL
13122	123	Assessments Bronze - SavePADimension3 - FR	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	FR	SAMMS-Frankfort	Frankfort	NULL	NULL	NULL
13123	123	Assessments Bronze - SavePADimension3 - FS	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	FS	SAMMS-FortSmith	FortSmith	NULL	NULL	NULL
13124	123	Assessments Bronze - SavePADimension3 - FW	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	FW	SAMMS-FortWayne	FortWayne	NULL	NULL	NULL
13125	123	Assessments Bronze - SavePADimension3 - GAL	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	GAL	SAMMS-Gaylord	Gaylord	NULL	NULL	NULL
13126	123	Assessments Bronze - SavePADimension3 - HGT	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	HGT	SAMMS-Hagerstown	Hagerstown	NULL	NULL	NULL
13127	123	Assessments Bronze - SavePADimension3 - HNT	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	HNT	SAMMS-Huntsville	Huntsville	NULL	NULL	NULL
13128	123	Assessments Bronze - SavePADimension3 - HS	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	HS	SAMMS-HotSprings	HotSprings	NULL	NULL	NULL
13129	123	Assessments Bronze - SavePADimension3 - JON	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	JON	SAMMS-Jonesboro	Jonesboro	NULL	NULL	NULL
13130	123	Assessments Bronze - SavePADimension3 - LAN	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	LAN	SAMMS-Lansing	Lansing	NULL	NULL	NULL
13131	123	Assessments Bronze - SavePADimension3 - LO	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	LO	SAMMS-Louisville	Louisville	NULL	NULL	NULL
13132	123	Assessments Bronze - SavePADimension3 - LV1	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	LV1	SAMMS-Cheyenne	Cheyenne	NULL	NULL	NULL
13133	123	Assessments Bronze - SavePADimension3 - LV2	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	LV2	SAMMS-DesertInn	DesertInn	NULL	NULL	NULL
13134	123	Assessments Bronze - SavePADimension3 - LV3	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	LV3	SAMMS-McDaniel	McDaniel	NULL	NULL	NULL
13135	123	Assessments Bronze - SavePADimension3 - MNRE	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	MNRE	SAMMS-Monroe	Monroe	NULL	NULL	NULL
13136	123	Assessments Bronze - SavePADimension3 - MP	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	MP	SAMMS-MtPleasant	MtPleasant	NULL	NULL	NULL
13137	123	Assessments Bronze - SavePADimension3 - MRD	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	MRD	SAMMS-Meridian	Meridian	NULL	NULL	NULL
13138	123	Assessments Bronze - SavePADimension3 - NC	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	NC	SAMMS-NorthCharleston	NorthCharleston	NULL	NULL	NULL
13139	123	Assessments Bronze - SavePADimension3 - NLR	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	NLR	SAMMS-NLROBOT	NLROBOT	NULL	NULL	NULL
13140	123	Assessments Bronze - SavePADimension3 - PH	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	PH	SAMMS-Phoenix	Phoenix	NULL	NULL	NULL
13141	123	Assessments Bronze - SavePADimension3 - RE	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	RE	SAMMS-Reno	Reno	NULL	NULL	NULL
13142	123	Assessments Bronze - SavePADimension3 - RMD	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	RMD	SAMMS-Richmond	Richmond	NULL	NULL	NULL
13143	123	Assessments Bronze - SavePADimension3 - SFN	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	SFN	SAMMS-SFNv5	SFN	NULL	NULL	NULL
13144	123	Assessments Bronze - SavePADimension3 - SHP	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	SHP	SAMMS-Shreveport	Shreveport	NULL	NULL	NULL
13145	123	Assessments Bronze - SavePADimension3 - STN	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	STN	SAMMS-Staunton	Staunton	NULL	NULL	NULL
13146	123	Assessments Bronze - SavePADimension3 - STVN	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	STVN	SAMMS-Stevenson	Stevenson	NULL	NULL	NULL
13147	123	Assessments Bronze - SavePADimension3 - TE	NULL	SavePADimension3	PADimension3	0	NULL	FULL	0	NULL	0	assessments02	br_PADimension3	/lakehouse/bhg_bronze/Tables/assessments02/br_PADimension3	5	3	120	NULL	NULL	0	2026-08-13 11:17:12.317711	Joel	2026-08-13 11:17:12.317711	Joel	NULL	TE	SAMMS-Tempe	Tempe	NULL	NULL	NULL
