SourceSystem	SchemaName	TableName	ColumnName	OrdinalPosition	DataType	MaxLength	NumericPrecision	NumericScale	IsNullable
FABRIC_SILVER	ctrl	tbl_Clinic	DischargeClearsHolds	65	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DrugFreeOnly	66	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	halfweekcredit	67	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AllowRinZero	68	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AllowAnyRin	69	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DefaultShowHoldAtNursing	70	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	HideElecSigDates	71	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	QueSearch	72	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EducFieldIsEmpStatus	73	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AutoImportUA	74	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	FastDose	75	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	RecIDPrint	76	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	NurseSig	77	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ORDER2CONFIRM	78	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ORDERCONFIRM	79	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ToxACCT	80	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	spGravityClear	81	decimal(10,4)	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	toxtixnum	82	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	toxTixspecial	83	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AutoOrderExpirationHolds	84	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	reqallintake	85	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	NumberOfBulkLabels	86	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	UAonVISIT	87	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Diversion_Padding	88	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	WORDPATH	89	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ScanDeleteOriginal	90	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	UDSpanelRequired	91	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AutoDischargeCredit	92	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	BeakerColors	93	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	NumberPriorTransactionsOnReceipt	94	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AlwaysAllowUseSavedSignature	95	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	NewBottleLabels	96	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DocTemplatePath	97	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	reportServer	98	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ReportDir	99	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DonotallowCASCADE	100	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	isBHG	101	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	MultipleQueues	102	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	LabAcct	103	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AlwaysAskBagLabel	104	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	PrepackBagLabelDefault	105	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DefaultShowHoldFront	106	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ChargeBeforeDose	107	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	LandscapeLabel	108	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	OpenOnSunday	109	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ShowFutureUAholds	110	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	sigIMGPATH	111	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	sigIMGURI	112	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	SignBeforeDose	113	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	SortClientSearchbyID	114	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	UApath	115	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AdjustmentEmail	116	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	blAdjustAtDischarge	117	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Fifo_Bottle	118	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	UseCostCenter	119	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ForceCheckin	120	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	VerifyMedAdjustment	121	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	PinSigs	122	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	COMBINE3PAYFEES	123	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DictionaryPath	124	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	grammerpath	125	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ismedmark	126	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	pinbeforesig	127	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ServiceDimsLinkToTP	128	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	siglcd	129	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	advancedtesting	130	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AllowActOldOrder	131	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DiversionType	132	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	FirstInitialonTOXlabel	133	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Over100check	134	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	NoQuePop	135	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	offsetdoseconfirm	136	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	OrderRequestsNeedBothSigs	137	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	SmallTox	138	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	toxservice	139	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Zebra	140	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	multitenant	141	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EligPW	142	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EligUN	143	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ClaimDir	144	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ZeroSSNs	145	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	versionNbr	146	decimal(9,5)	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	enableBAC	147	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableServiceRevisions	148	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	SiteID	149	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AllowBulkDrSigs	150	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	BHGMarginTH	151	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	BHGMarginTox	152	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	blockaptcalhold	153	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	BottleReturnNote	154	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	CalendarStartTime	155	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	CheckUAIsPrescription	156	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	CHSAMSID	157	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	CreditDosesDischarge	158	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	destructbottle	159	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DisableOtherAsReferralSource	160	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DisablePrintServiceMessageAfterSavePrompt	161	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DisableServiceUnits	162	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DisableTPproblemAndInOwnWords	163	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DoNotPrintDOE	164	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	dontprintorders	165	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableActivateOrderWhenNotInSuboxoneProg	166	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableAdministeringClientMeds	167	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableAlertsMedChanges	168	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableAtRiskAlerts	169	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	enableAutoBillingDuringEachToxPrint	170	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableAutoHoldOnAbnormalLab	171	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableAutoPopulateCity	172	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	enableAutoSpSAMMSBilling	173	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	enableBACnurseHoldEvenBlowZero	174	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	enableBACstopDose	175	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	enableBusPass	176	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	enableCommentsOnMultiCheckin	177	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableCompetentCheckBoxAtDosing	178	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	enableCounselorSelectionInMultiProgramSectionOnly	179	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	enableCustomizableRequirementsForClientInfo	180	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	enableDriveMapping	181	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableEnrollDischargeDateInSearchGrid	182	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableFlagNurseForBAC	183	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableHoldayPickupCalifornia	184	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	enableIntakeDischargeIncomeInputs	185	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableInventory4and5	186	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableOrderAlerts	187	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnablePortraitLabelDoubleSide	188	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnablePrintMedTypeColorOnIDCard	189	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnablePrintToxLandscape	190	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableRssAlerts	191	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableSignaturesDuringPillCount	192	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableSignatureWhenAdministeringMeds	193	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableSuffixMiddleInitialInFirstNameOfSearch	194	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableTestingAlerts	195	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EnableTouchSig	196	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	enableUserLoginAtBACqueueModeElseInitials	197	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	FingerPrintSig	198	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	FiveDayCalendarWeek	199	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	forcefindtype	200	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	FTS	201	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	HnPUrl	202	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	iispath	203	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	IntakePacketURL	204	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	isIHC	205	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	isMultiProgram	206	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	isRNP	207	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	isSH	208	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	LabelPrintMedTypeInsteadOfMedClass	209	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	MultiQueueRefreshIntervalTimeSet	210	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	NoCheckinatPay	211	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Over20	212	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Phase	213	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	PrintAlternativeZebraAndDymoLabelVersion1	214	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	PrintSitesAddressDependingOnSites	215	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	PullPicsFromDB	216	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	pumpwindow	217	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	QueueTwice	218	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	RequireEmergencyContact	219	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	SammsFormsDefaultIndexNumber	220	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	setEvalsOtherFocus	221	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	SigPadTest	222	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	URLassessment	223	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	VOregistrationpath	224	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	NoCheckinService	225	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	NoSAMMSFormHeader	226	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	PrintUnitDoseLabel	227	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AuthBasedOnProgram	228	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	LandscapeZebra	229	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ShowBalanceAtDispense	230	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	SingleQueueRefreshIntervalTimeSet	231	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	MultiDosingClinic	232	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	BlasterWide	233	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	PumpCalibrate	234	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	CheckVisitingPatient	235	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	RequireClientSignatureOrderRequest	236	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DischargedAllowAddPayer	237	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DymoDetailed	238	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ActivateHL7ADT	239	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	FromEmailAddress	240	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	HoursofDosing	241	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	HoursofOperation	242	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	LabPath	243	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	StateEmail	244	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	UseHL7forTox	245	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	IsCallQueue	246	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DDAPPath	247	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	eRxLocationid	248	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	eRxLocationidTest	249	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	CheckNurseNote	250	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	WaitForPumpReply	251	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AllowBlindDose	252	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AlwaysBlindDoseLiquid	253	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ExactMatchSearch	254	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DOBOnLabel	255	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	RxOnLabel	256	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	RemovePrescriberOnLabel	257	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DisableLiquidEye	258	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DisableDoorAlarm	259	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	NoBupSDRLLabel	260	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	IsUAMS	261	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	isPA	262	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	intakeform	263	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	enableNurseAcceptCash	264	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	enableUAinBACMode	265	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	bl2by1label	266	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	EDMPATH	267	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ClientAlpha	268	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	HideBalance	269	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ShowHoldsInQueueIfBACuser	270	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	SDRLNew	271	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Tool835URL	272	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	NewControlSecurity	273	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	NumDaysCheck	274	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DCDoseQuestions	275	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	OrderReqQuestions	276	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ShowPayerAtDispense	277	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	CheckForPreviousWindowDose	278	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	CombineMedsOnLabel	279	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	SammsVersion	280	decimal(9,5)	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	CheckVersion	281	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	SDRLNewSmall	282	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DymoSmall	283	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	OpenOnSaturday	284	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ClinicDEA	285	string	TRUE
FABRIC_SILVER	ctrl	tbl_DroDownListItems	SiteCode	1	string	TRUE
FABRIC_SILVER	ctrl	tbl_DroDownListItems	Id	2	int	TRUE
FABRIC_SILVER	ctrl	tbl_DroDownListItems	DropDownListItem	3	string	TRUE
FABRIC_SILVER	ctrl	tbl_DroDownListItems	DropDownListId	4	int	TRUE
FABRIC_SILVER	ctrl	tbl_DroDownListItems	ddapcode	5	string	TRUE
FABRIC_SILVER	pats	tbl_Codes	SiteCode	1	string	TRUE
FABRIC_SILVER	pats	tbl_Codes	RowChkSum	2	int	TRUE
FABRIC_SILVER	pats	tbl_Codes	LastModAt	3	timestamp	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeID	4	int	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeGroup	5	string	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeDesc	6	string	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeBillable	7	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeUA	8	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeIntAmt	9	int	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeLiquid	10	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeSTAFFCODE	11	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeFUND	12	string	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeMODAlity	13	string	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeDRUGFREE	14	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdePROVIDER	15	string	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeSiteNum	16	string	TRUE
FABRIC_SILVER	pats	tbl_Codes	rowguid	17	string	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeBillableResidential	18	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeServiceSetting	19	string	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeDischargeType	20	string	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeSigRequired	21	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeResidential	22	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeAllowOverlap	23	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	duiAMT	24	decimal(18,0)	TRUE
FABRIC_SILVER	pats	tbl_Codes	duiHourRate	25	decimal(18,2)	TRUE
FABRIC_SILVER	pats	tbl_Codes	blDEFAULT	26	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	WeeklyFee	27	int	TRUE
FABRIC_SILVER	pats	tbl_Codes	MustHaveBilling	28	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	Suboxoneprog	29	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdeInsurance	30	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	DefRate	31	decimal(19,4)	TRUE
FABRIC_SILVER	pats	tbl_Codes	SiteID	32	int	TRUE
FABRIC_SILVER	pats	tbl_Codes	cdelblcolor	33	string	TRUE
FABRIC_SILVER	pats	tbl_Codes	cde3pdonotbill	34	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	cde3pPOSoverride	35	string	TRUE
FABRIC_SILVER	pats	tbl_Codes	IsPrescreening	36	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	OBAT	37	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	ReqAuth	38	boolean	TRUE
FABRIC_SILVER	pats	tbl_Codes	IntakeProg	39	boolean	TRUE
FABRIC_SILVER	pats	tbl_CustomAnswers	SiteCode	1	string	TRUE
FABRIC_SILVER	pats	tbl_CustomAnswers	LastModAt	2	timestamp	TRUE
FABRIC_SILVER	pats	tbl_CustomAnswers	RowCheckSum	3	int	TRUE
FABRIC_SILVER	pats	tbl_CustomAnswers	RowSate	4	int	TRUE
FABRIC_SILVER	pats	tbl_CustomAnswers	caID	5	int	TRUE
FABRIC_SILVER	pats	tbl_CustomAnswers	caQID	6	int	TRUE
FABRIC_SILVER	pats	tbl_CustomAnswers	caCLTID	7	int	TRUE
FABRIC_SILVER	pats	tbl_CustomAnswers	caANS	8	string	TRUE
FABRIC_SILVER	pats	tbl_CustomQuestions	SiteCode	1	string	TRUE
FABRIC_SILVER	pats	tbl_CustomQuestions	LastModAt	2	timestamp	TRUE
FABRIC_SILVER	pats	tbl_CustomQuestions	RowCheckSum	3	int	TRUE
FABRIC_SILVER	pats	tbl_CustomQuestions	RowSate	4	int	TRUE
FABRIC_SILVER	pats	tbl_CustomQuestions	cID	5	int	TRUE
FABRIC_SILVER	pats	tbl_CustomQuestions	cQuestion	6	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	SiteCode	1	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	Id	2	int	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	PreAdmissionId	3	int	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	ClientId	4	int	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	DataFormId	5	int	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	PrimaryReferralSource	6	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	SecondaryReferralSource	7	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	ReferralSourceNote	8	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	CreatedBy	9	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	CreatedOn	10	timestamp	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	LastUpdatedBy	11	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	LastUpdateOn	12	timestamp	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	EnrollmentId	13	int	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	Program	14	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	IsDeleted	15	boolean	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	ReferralOrganization	16	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	ReferralName	17	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	AccountNotInList	18	boolean	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	ContactNotInList	19	boolean	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	WhyLeftTreatmentOfBHG	20	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	WhyComingBackToBHG	21	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	MostWantToDoDifferently	22	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	Organization	23	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	Name	24	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	Email	25	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	Phone	26	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	IsPatientReadmit	27	boolean	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	ReferralOrganizationID	28	string	TRUE
FABRIC_SILVER	pats	tbl_PreadmissionReferralSource	ReferralNameID	29	string	TRUE
FABRIC_SILVER	pats	tbl_SERVICES	SiteCode	1	string	TRUE
